"id","name","ingredientType","description","isActive","isDeleted","createdAt","updatedAt","restaurantId","name_ol","isDefault"
"29033","peito de frango fresco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Fresh chicken breast","1"
"29034","peito de peru fresco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Fresh turkey breast","1"
"29035","Macarrão Fusilli",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Fusili Pasta","1"
"29036","Manteiga de alho e ervas",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Garlic & Herb Butter","1"
"29037","Pó de alho",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Garlic powder","1"
"29038","Gigante Portobello Marron",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Giant Portobello Marron","1"
"29039","Ruivo",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Ginger","1"
"29040","Queijo de cabra",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Goat cheese","1"
"29041","Dourado",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Golden","1"
"29042","Maçã Dourada",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Golden apple","1"
"29043","queijo grana",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Grana cheese","1"
"29044","granola",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Granola","1"
"29045","iogurte grego",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Greek yogurt","1"
"29046","Vagens",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Green beans","1"
"29047","Pimentão verde",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Green bell pepper","1"
"29048","Repolho verde",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Green Cabbage","1"
"29049","Lentilhas verdes",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Green lentils","1"
"29050","Garoupa",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Grouper","1"
"29051","Filete de Pescada",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Hake Fillet","1"
"29052","presunto",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Ham","1"
"29053","Avelã",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Hazelnut","1"
"29054","Mel",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Honey","1"
"29055","arroz de jasmim",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Jasmine rice","1"
"29056","Ketchup",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Ketchup","1"
"29057","alho-poró",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Leek","1"
"29058","Limão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Lemon","1"
"29059","Alface",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Lettuce","1"
"29060","Lima",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Lime","1"
"29061","inguini nero",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Linguini nero","1"
"29062","Alface de folhas soltas",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Loose-leaf lettuce","1"
"29063","Alface de folhas soltas",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Loose-leaf lettuce","1"
"29064","Leite sem lactose com baixo teor de gordura",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Low-fat lactose-free milk","1"
"29065","manga",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Mango","1"
"29066","Maionese",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Mayonnaise","1"
"29067","Lombo de Vaca Picada",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Minced Beef Tenderloin","1"
"29068","vitela picada",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Minced veal","1"
"29069","Hortelã em cacho",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Mint in bunch","1"
"29070","queijo da serra",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Mountain cheese","1"
"29071","Queijo mussarela",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Mozzarella cheese","1"
"29072","Brotos de feijão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Mung beans","1"
"29073","mostarda com sementes",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Mustard with seeds","1"
"29074","iogurte natural",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Natural yogurt","1"
"29075","Macarrão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Noodles","1"
"29076","Penne de Aveia",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Oat Penne pasta","1"
"29077","Aveia",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Oats","1"
"29078","Polvo",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Octopus","1"
"29079","Azeite",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Olive oil","1"
"29080","Cebola",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Onion","1"
"29081","Cebola",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Onion","1"
"29082","Cebola",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Onion","1"
"29083","Cebola",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Onion","1"
"29084","Cebola, frita",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Onion, fried","1"
"29085","Cebola, frita",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Orange","1"
"29086","batata doce laranja",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Orange sweet potato","1"
"29087","Orégano",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Oregano","1"
"29088","páprica",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Paprika","1"
"29089","Cogumelo Paris com pé",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Paris Mushroom with foot","1"
"29090","parmesão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Parmesan","1"
"29091","molho de salsa",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Parsley bunch","1"
"29092","Maracujá",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Passionfruit","1"
"29093","Amendoim",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Peanut","1"
"29094","Amendoim",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Peanut Butter Creamy","1"
"29095","Ervilhas",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Peas","1"
"29096","Macarrão Penne",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Penne Pasta","1"
"29097","Pesto",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pesto","1"
"29098","Petit gateau",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Petit gateau","1"
"29099","Massa Pevide",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pevide Pasta","1"
"29100","picanha",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Picanha","1"
"29101","Leitão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Piglet","1"
"29102","Abacaxi",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pineapple","1"
"29103","Abacaxi",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pineapple","1"
"29104","Carne de porco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pork","1"
"29105","hambúrguer de porco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pork burger","1"
"29106","pescoço de porco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pork neck","1"
"29107","Costelas de porco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pork ribs","1"
"29108","Cogumelo Portobello Marron",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Portobello Marron Mushroom","1"
"29109","Posta mirandesa (bife do Minho)",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Posta mirandesa (steak from Minho)","1"
"29110","Ameixa seca",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Prune","1"
"29111","massa folhada",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Puff Pastry","1"
"29112","Abóbora",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pumpkin","1"
"29113","doce de abóbora",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Pumpkin jam","1"
"29114","Quinoa",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Quinoa","1"
"29115","quinua tricolor",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Quinoa tricolor","1"
"29116","Passas de uva",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Raisins","1"
"29117","Geleia de framboesa",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Raspberry jam","1"
"29118","pimentão vermelho",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Red bell pepper","1"
"29119","repolho roxo",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Red cabbage","1"
"29120","pimenta vermelha",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Red chilli","1"
"29121","cebola vermelha",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Red onion","1"
"29122","vinagre de vinho tinto",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Red wine vinegar","1"
"29123","arroz de risoto",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Risotto rice","1"
"29124","pêra rocha",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Rocha pear","1"
"29125","Foguete",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Rocket","1"
"29126","ramo de alecrim",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Rosemary branch","1"
"29127","Açafrão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Saffron","1"
"29128","Salmão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Salmon","1"
"29129","tártaro de salmão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Salmon tartar","1"
"29130","patê de sardinha",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Sardine paté","1"
"29131","Badejo",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Sea bass","1"
"29132","Sal marinho",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Sea salt","1"
"29133",,NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Seitan","1"
"29134","seitan",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Sesame seeds","1"
"29135","Shoy pack",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Shoy pack","1"
"29136",,NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Shrimp","1"
"29137","Camarão",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Soy beverage with vanilla","1"
"29138","creme de soja",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Soy cream","1"
"29139","Molho de soja",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Soy sauce","1"
"29140","Soja bem",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Soybeans fine","1"
"29141","Espaguete",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Spaghetti","1"
"29142","esparguete com aveia",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Spaghetti with oats","1"
"29143","Espinafre",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Spinach","1"
"29144","arraia",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Stingray","1"
"29145","sorvete de morango",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Strawberry ice cream","1"
"29146","geleia de morango",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Strawberry jam","1"
"29147","molho de pimenta doce",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Sweet chili sauce","1"
"29148","Batata doce",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Sweet potato","1"
"29149","Peixe-espada",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Swordfish","1"
"29150","Teriyaki sauce",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Teriyaki sauce","1"
"29151","arroz tailandês",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Thai rice","1"
"29152","ramo de tomilho",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Thyme Branch","1"
"29153","tofu",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tofu","1"
"29154","Tomate",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tomato","1"
"29155","molhos de tomate",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tomato bunches","1"
"29156","polpa de tomate",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tomato pulp","1"
"29157","Tortas",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tortillas","1"
"29158","Atum",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tuna","1"
"29159","hambúrguer de atum",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tuna burger","1"
"29160","patê de atum",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tuna paté","1"
"29161","Tartar de Atum",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Tuna tartar","1"
"29162","Hambúrguer de peru",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Turkey burger","1"
"29163","coxa de peru",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Turkey leg","1"
"29164","grelos de nabo",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Turnip greens","1"
"29165","Sorvete de baunilha",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Vanilla ice cream","1"
"29166","Arroz Venere (preto)",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Venere rice (black)","1"
"29167","Água",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Water","1"
"29168","Melancia",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Watermelon","1"
"29169","arroz branco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","White rice","1"
"29170","gergelim branco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","White sesame seed","1"
"29171","batata doce branca",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","White sweet potato","1"
"29172","vinagre de vinho branco",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","White wine vinegar","1"
"29173","Cereal Integral",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Whole Cereal","1"
"29174","Galinha inteira",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Whole Chicken","1"
"29175","Galinha inteira",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Whole Fusili","1"
"29176","pescada inteira",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Whole hake","1"
"29177","Pão de trigo integral",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Whole wheat toast","1"
"29178","Farinha integral",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Wholemeal flour","1"
"29179","Macarrão Integral",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Wholemeal Pasta","1"
"29180","Arroz selvagem",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Wild rice","1"
"29181","pimentão amarelo",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Yellow bell pepper","1"
"29182","Abobrinha",NULL,NULL,"1","0","2024-05-31 07:51:08","2024-05-31 07:51:08","123","Zucchini","1"
"29183","jay",NULL,NULL,"1","0","2024-05-31 13:17:22","2024-05-31 13:17:22","112",NULL,"0"
"29184","Batata Agria",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Agria potato","1"
"29185","Amêndoa",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Almond","1"
"29186","Anchovas",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Anchovies","1"
"29187","Gala da Maçã",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Apple Gala","1"
"29188","Sumo de ma",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Apple juice","1"
"29189","Tarte de ma",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Apple pie","1"
"29190","Geléia de damasco",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Apricot Jam","1"
"29191","Espargos",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Asparagus","1"
"29192","massa de abacate",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Avocado mass","1"
"29193","Batatas assadas",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Baked potatoes","1"
"29194","molho de manjericão",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Basil bunch","1"
"29195","Arroz basmati",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Basmati rice","1"
"29196","folha de louro",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Bay leaf","1"
"29197","Bife",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Beefsteak","1"
"29198","Beterraba",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Beet","1"
"29199","Feijão preto",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Black bean","1"
"29200","Azeitona preta",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Black Olive","1"
"29201","Azeitona preta",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Black Olive (boneless)","1"
"29202","massa preta",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Black Pasta","1"
"29203","Pimenta preta",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Black pepper","1"
"29204","gergelim preto",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Black sesame seed","1"
"29205","melancia preta",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Black watermelon","1"
"29206","Pão",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Bread","1"
"29207","Migalhas de pão",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Bread crumbs","1"
"29208","Brócolis",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Broccoli","1"
"29209","açúcar mascavo",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Brown sugar","1"
"29210","Bulgur",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Bulgur","1"
"29211","Manteiga",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Butter","1"
"29212","alcaparras",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Capers","1"
"29213","arroz carolino",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Carolino rice","1"
"29214","arroz carolino",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Carrot","1"
"29215","Caju",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cashew","1"
"29216","Couve-flor",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cauliflower","1"
"29217","Queijo cheddar",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cheddar cheese","1"
"29218","Queijo cheddar",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cherry Tomato","1"
"29219","sementes de chia",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chia seeds","1"
"29220","Hambúrguer de frango",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chicken burger","1"
"29221","coxinha de frango",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chicken drumstick","1"
"29222","grão de bico",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chickpea","1"
"29223","grão de bico",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chili pepper","1"
"29224","grão de bico",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chinese cabbage","1"
"29225","Cebolinha em molho",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chives in bunch","1"
"29226","Sorvete de chocolate",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chocolate ice cream","1"
"29227","Mousse de chocolate",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chocolate mousse","1"
"29228","Torta de chocolate",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chocolate pie","1"
"29229","bebida de soja com chocolate",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chocolate soy drink","1"
"29230","Manteiga de amendoim picada",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chopped Peanut Butter","1"
"29231","chouriço",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Chorizo","1"
"29232","Vinagre de cidra",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cider vinegar","1"
"29233","Cacau em pó",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cocoa powder","1"
"29234","Leite de côco",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Coconut milk","1"
"29235","Bacalhau",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Codfish","1"
"29236","pescoço de bacalhau",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Codfish neck","1"
"29237","Café",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Coffee","1"
"29238","sorvete de café",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Coffee ice cream","1"
"29239","couve",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Collard greens","1"
"29240","Cozinhar Chocolate",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cooking Chocolate","1"
"29241","Coentro",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Coriander","1"
"29242","amido de milho",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cornstarch","1"
"29243","Costoletão",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Costoletón","1"
"29244","Queijo tipo cottage",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cottage cheese","1"
"29245","cuscuz",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Couscous","1"
"29246","hambúrguer de vaca",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cow burger","1"
"29247","Iogurte cremoso de baunilha",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Creamy vanilla yogurt","1"
"29248","Pepino",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cucumber","1"
"29249","Cominho",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cumin","1"
"29250","requeijão",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Curd cheese","1"
"29251","Curry",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Curry","1"
"29252","chocos",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Cuttlefish","1"
"29253","datas",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Dates","1"
"29254","Biscoito Digestivo",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Digestive Cracker","1"
"29255","alho seco",NULL,NULL,"1","0","2024-05-31 13:27:37","2024-05-31 13:27:37","124","Dried garlic","1"
