"id","name","type","description","designClass","isActive","isDeleted","createdAt","updatedAt","restaurantId","name_ol","isDefault"
"2119","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Gluten","1"
"2120","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Vegan","1"
"2121","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Lactose","1"
"2122","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Vegetarian","1"
"2123","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Nuts","1"
"2124","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Seafood","1"
"2125","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Eggs","1"
"2126","Soja",NULL,NULL,"ico_soy.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Soy","1"
"2127","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Spicy","1"
"2128","Carne",NULL,NULL,"ico_meat.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Meat","1"
"2129","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Dairy","1"
"2130","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Alcohol","1"
"2131","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Sesame","1"
"2132","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Sulfites","1"
"2133","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Mustard","1"
"2134","Outro",NULL,NULL,"ico_other.png","1","0","2024-06-26 14:37:44","2024-06-26 14:37:44","137","Other","1"
"2135","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Gluten","1"
"2136","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Vegan","1"
"2137","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Lactose","1"
"2138","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Vegetarian","1"
"2139","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Nuts","1"
"2140","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Seafood","1"
"2141","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Eggs","1"
"2142","Soja",NULL,NULL,"ico_soy.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Soy","1"
"2143","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Spicy","1"
"2144","Carne",NULL,NULL,"ico_meat.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Meat","1"
"2145","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Dairy","1"
"2146","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Alcohol","1"
"2147","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Sesame","1"
"2148","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Sulfites","1"
"2149","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Mustard","1"
"2150","Outro",NULL,NULL,"ico_other.png","1","0","2024-06-26 16:27:18","2024-06-26 16:27:18","138","Other","1"
"2151","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Gluten","1"
"2152","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Vegan","1"
"2153","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Lactose","1"
"2154","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Vegetarian","1"
"2155","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Nuts","1"
"2156","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Seafood","1"
"2157","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Eggs","1"
"2158","Soja",NULL,NULL,"ico_soy.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Soy","1"
"2159","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Spicy","1"
"2160","Carne",NULL,NULL,"ico_meat.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Meat","1"
"2161","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Dairy","1"
"2162","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Alcohol","1"
"2163","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Sesame","1"
"2164","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Sulfites","1"
"2165","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Mustard","1"
"2166","Outro",NULL,NULL,"ico_other.png","1","0","2024-07-11 13:20:28","2024-07-11 13:20:28","139","Other","1"
"2167","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Gluten","1"
"2168","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Vegan","1"
"2169","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Lactose","1"
"2170","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Vegetarian","1"
"2171","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Nuts","1"
"2172","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Seafood","1"
"2173","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Eggs","1"
"2174","Soja",NULL,NULL,"ico_soy.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Soy","1"
"2175","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Spicy","1"
"2176","Carne",NULL,NULL,"ico_meat.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Meat","1"
"2177","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Dairy","1"
"2178","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Alcohol","1"
"2179","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Sesame","1"
"2180","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Sulfites","1"
"2181","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Mustard","1"
"2182","Outro",NULL,NULL,"ico_other.png","1","0","2024-07-14 15:09:44","2024-07-14 15:09:44","140","Other","1"
"2183","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Gluten","1"
"2184","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Vegan","1"
"2185","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Lactose","1"
"2186","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Vegetarian","1"
"2187","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Nuts","1"
"2188","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Seafood","1"
"2189","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Eggs","1"
"2190","Soja",NULL,NULL,"ico_soy.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Soy","1"
"2191","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Spicy","1"
"2192","Carne",NULL,NULL,"ico_meat.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Meat","1"
"2193","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Dairy","1"
"2194","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Alcohol","1"
"2195","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Sesame","1"
"2196","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Sulfites","1"
"2197","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Mustard","1"
"2198","Outro",NULL,NULL,"ico_other.png","1","0","2024-07-28 20:55:28","2024-07-28 20:55:28","141","Other","1"
"2199","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Gluten","1"
"2200","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Vegan","1"
"2201","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Lactose","1"
"2202","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Vegetarian","1"
"2203","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Nuts","1"
"2204","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Seafood","1"
"2205","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Eggs","1"
"2206","Soja",NULL,NULL,"ico_soy.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Soy","1"
"2207","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Spicy","1"
"2208","Carne",NULL,NULL,"ico_meat.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Meat","1"
"2209","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Dairy","1"
"2210","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Alcohol","1"
"2211","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Sesame","1"
"2212","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Sulfites","1"
"2213","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Mustard","1"
"2214","Outro",NULL,NULL,"ico_other.png","1","0","2024-07-29 21:32:30","2024-07-29 21:32:30","142","Other","1"
"2215","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Gluten","1"
"2216","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Vegan","1"
"2217","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Lactose","1"
"2218","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Vegetarian","1"
"2219","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Nuts","1"
"2220","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Seafood","1"
"2221","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Eggs","1"
"2222","Soja",NULL,NULL,"ico_soy.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Soy","1"
"2223","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Spicy","1"
"2224","Carne",NULL,NULL,"ico_meat.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Meat","1"
"2225","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Dairy","1"
"2226","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Alcohol","1"
"2227","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Sesame","1"
"2228","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Sulfites","1"
"2229","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Mustard","1"
"2230","Outro",NULL,NULL,"ico_other.png","1","0","2024-07-31 15:36:38","2024-07-31 15:36:38","143","Other","1"
"2231","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Gluten","1"
"2232","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Vegan","1"
"2233","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Lactose","1"
"2234","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Vegetarian","1"
"2235","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Nuts","1"
"2236","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Seafood","1"
"2237","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Eggs","1"
"2238","Soja",NULL,NULL,"ico_soy.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Soy","1"
"2239","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Spicy","1"
"2240","Carne",NULL,NULL,"ico_meat.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Meat","1"
"2241","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Dairy","1"
"2242","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Alcohol","1"
"2243","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Sesame","1"
"2244","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Sulfites","1"
"2245","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Mustard","1"
"2246","Outro",NULL,NULL,"ico_other.png","1","0","2024-08-06 14:27:57","2024-08-06 14:27:57","144","Other","1"
"2247","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Gluten","1"
"2248","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Vegan","1"
"2249","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Lactose","1"
"2250","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Vegetarian","1"
"2251","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Nuts","1"
"2252","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Seafood","1"
"2253","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Eggs","1"
"2254","Soja",NULL,NULL,"ico_soy.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Soy","1"
"2255","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Spicy","1"
"2256","Carne",NULL,NULL,"ico_meat.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Meat","1"
"2257","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Dairy","1"
"2258","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Alcohol","1"
"2259","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Sesame","1"
"2260","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Sulfites","1"
"2261","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Mustard","1"
"2262","Outro",NULL,NULL,"ico_other.png","1","0","2024-08-07 08:48:54","2024-08-07 08:48:54","145","Other","1"
"2263","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Gluten","1"
"2264","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Vegan","1"
"2265","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Lactose","1"
"2266","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Vegetarian","1"
"2267","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Nuts","1"
"2268","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Seafood","1"
"2269","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Eggs","1"
"2270","Soja",NULL,NULL,"ico_soy.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Soy","1"
"2271","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Spicy","1"
"2272","Carne",NULL,NULL,"ico_meat.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Meat","1"
"2273","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Dairy","1"
"2274","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Alcohol","1"
"2275","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Sesame","1"
"2276","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Sulfites","1"
"2277","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Mustard","1"
"2278","Outro",NULL,NULL,"ico_other.png","1","0","2024-08-07 09:32:42","2024-08-07 09:32:42","146","Other","1"
"2279","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Gluten","1"
"2280","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Vegan","1"
"2281","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Lactose","1"
"2282","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Vegetarian","1"
"2283","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Nuts","1"
"2284","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Seafood","1"
"2285","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Eggs","1"
"2286","Soja",NULL,NULL,"ico_soy.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Soy","1"
"2287","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Spicy","1"
"2288","Carne",NULL,NULL,"ico_meat.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Meat","1"
"2289","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Dairy","1"
"2290","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Alcohol","1"
"2291","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Sesame","1"
"2292","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Sulfites","1"
"2293","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Mustard","1"
"2294","Outro",NULL,NULL,"ico_other.png","1","0","2024-08-16 10:27:24","2024-08-16 10:27:24","147","Other","1"
"2295","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Gluten","1"
"2296","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Vegan","1"
"2297","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Lactose","1"
"2298","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Vegetarian","1"
"2299","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Nuts","1"
"2300","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Seafood","1"
"2301","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Eggs","1"
"2302","Soja",NULL,NULL,"ico_soy.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Soy","1"
"2303","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Spicy","1"
"2304","Carne",NULL,NULL,"ico_meat.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Meat","1"
"2305","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Dairy","1"
"2306","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Alcohol","1"
"2307","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Sesame","1"
"2308","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Sulfites","1"
"2309","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Mustard","1"
"2310","Outro",NULL,NULL,"ico_other.png","1","0","2024-09-02 21:07:13","2024-09-02 21:07:13","148","Other","1"
"2311","gluten",NULL,NULL,"ico_gluten.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Gluten","1"
"2312","vegano",NULL,NULL,"ico_vegan.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Vegan","1"
"2313","Lactose",NULL,NULL,"ico_lactose.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Lactose","1"
"2314","Vegetariano",NULL,NULL,"ico_vegetarian.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Vegetarian","1"
"2315","Nozes",NULL,NULL,"ico_nuts.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Nuts","1"
"2316","Frutos do mar",NULL,NULL,"ico_seafood.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Seafood","1"
"2317","Ovos",NULL,NULL,"ico_eggs.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Eggs","1"
"2318","Soja",NULL,NULL,"ico_soy.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Soy","1"
"2319","Apimentado",NULL,NULL,"ico_spicy.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Spicy","1"
"2320","Carne",NULL,NULL,"ico_meat.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Meat","1"
"2321","Laticínio",NULL,NULL,"ico_dairy.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Dairy","1"
"2322","Álcool",NULL,NULL,"ico_alcohol.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Alcohol","1"
"2323","Sésamo",NULL,NULL,"ico_sesame.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Sesame","1"
"2324","sulfitos",NULL,NULL,"ico_sulfites.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Sulfites","1"
"2325","Mostarda",NULL,NULL,"ico_mustard.png","1","0","2024-09-02 22:05:45","2024-09-02 22:05:45","149","Mustard","1"
